Duration Used (days),Total Usage (minutes),Reason for Quitting,Cost Offered (rupees),Accepted Offer
32,2939,Expensive,700,TRUE
155,9717,Expensive,500,TRUE
351,27187,Unhappy,900,FALSE
253,11644,Expensive,600,FALSE
8,739,Not Useful,700,FALSE
297,25639,Unhappy,900,FALSE
360,20231,Expensive,800,TRUE
72,1738,Unhappy,800,FALSE
225,17048,Unhappy,900,TRUE
302,7336,Unhappy,500,TRUE
145,2920,Expensive,900,FALSE
332,22205,Expensive,900,TRUE
45,3940,Unhappy,500,TRUE
49,2339,Not Useful,600,FALSE
205,8176,Unhappy,600,TRUE
219,9963,Expensive,900,FALSE
232,6453,Expensive,800,FALSE
82,5000,Expensive,500,TRUE
221,20504,Not Useful,500,TRUE
209,12178,Expensive,900,FALSE
270,7858,Not Useful,700,FALSE
197,9135,Expensive,600,TRUE
248,21148,Expensive,700,TRUE
235,4792,Expensive,900,TRUE
328,13144,Unhappy,500,TRUE
215,16842,Unhappy,600,TRUE
133,9940,Unhappy,500,TRUE
328,7654,Not Useful,700,TRUE
346,12147,Not Useful,700,TRUE
346,29689,Expensive,800,FALSE
249,15270,Not Useful,700,TRUE
155,8453,Unhappy,700,FALSE
114,9720,Expensive,700,FALSE
336,28137,Not Useful,600,TRUE
300,8428,Expensive,600,TRUE
38,2908,Others,500,TRUE
33,1779,Unhappy,500,FALSE
284,9257,Others,800,TRUE
193,14785,Unhappy,800,TRUE
34,2844,Not Useful,900,TRUE
298,21673,Expensive,700,FALSE
349,23403,Expensive,800,TRUE
327,18469,Not Useful,600,TRUE
13,344,Expensive,500,TRUE
353,30726,Others,800,TRUE
322,10405,Expensive,800,FALSE
175,11454,Expensive,700,FALSE
338,32264,Unhappy,800,TRUE
28,2219,Unhappy,800,TRUE
280,20433,Not Useful,700,FALSE
68,3478,Unhappy,600,FALSE
224,12262,Unhappy,900,FALSE
53,1478,Expensive,600,TRUE
212,16353,Unhappy,600,FALSE
210,8161,Not Useful,800,FALSE
241,14494,Unhappy,600,TRUE
144,5869,Not Useful,800,TRUE
314,12620,Others,900,TRUE
153,5594,Not Useful,700,FALSE
223,12866,Unhappy,900,FALSE
272,20679,Unhappy,800,FALSE
204,18532,Expensive,500,FALSE
238,20899,Others,800,TRUE
312,20904,Others,700,TRUE
343,26897,Expensive,700,TRUE
138,11717,Unhappy,500,TRUE
165,4835,Unhappy,700,FALSE
29,2104,Unhappy,800,FALSE
221,11258,Unhappy,500,TRUE
79,4976,Not Useful,500,TRUE
252,9950,Expensive,900,FALSE
23,1266,Expensive,500,TRUE
42,2032,Others,500,TRUE
118,4001,Expensive,900,TRUE
268,22458,Expensive,700,TRUE
190,8130,Not Useful,500,TRUE
103,7773,Not Useful,600,TRUE
354,26729,Unhappy,600,TRUE
14,736,Not Useful,500,TRUE
201,19903,Others,900,TRUE
44,3342,Unhappy,900,FALSE
322,12057,Expensive,600,TRUE
13,1188,Unhappy,600,TRUE
145,5880,Expensive,500,TRUE
348,26162,Not Useful,700,FALSE
310,18869,Not Useful,600,TRUE
308,22386,Others,800,TRUE
238,19640,Not Useful,600,FALSE
307,14773,Expensive,700,TRUE
265,15371,Unhappy,900,FALSE
262,11948,Unhappy,900,FALSE
184,11675,Expensive,700,FALSE
52,1257,Unhappy,600,FALSE
169,10436,Expensive,900,FALSE
198,16909,Not Useful,700,FALSE
316,24272,Not Useful,600,TRUE
364,28622,Others,700,TRUE
237,18726,Expensive,500,TRUE
226,20009,Not Useful,600,FALSE
222,12739,Others,900,TRUE
334,12048,Expensive,600,FALSE
84,6695,Expensive,700,TRUE
162,9292,Not Useful,500,FALSE
290,14837,Unhappy,500,TRUE
141,5446,Others,800,TRUE
329,21996,Unhappy,900,FALSE
354,32245,Unhappy,700,TRUE
109,10386,Expensive,800,TRUE
340,31734,Expensive,600,TRUE
11,544,Expensive,800,FALSE
233,11546,Not Useful,900,FALSE
315,18944,Expensive,700,FALSE
208,13329,Expensive,500,FALSE
219,10970,Unhappy,900,TRUE
235,15405,Unhappy,600,TRUE
123,5168,Unhappy,700,TRUE
230,18030,Others,500,FALSE
281,20791,Unhappy,900,TRUE
289,10195,Not Useful,600,TRUE
179,3655,Expensive,600,TRUE
79,2473,Expensive,900,FALSE
104,4232,Expensive,800,FALSE
42,1360,Not Useful,800,FALSE
111,3199,Expensive,700,FALSE
75,7108,Expensive,600,TRUE
147,3741,Expensive,800,TRUE
239,5941,Not Useful,500,TRUE
121,12029,Others,600,FALSE
291,20995,Expensive,600,TRUE
83,6048,Unhappy,600,TRUE
236,18339,Unhappy,700,FALSE
69,3943,Others,900,FALSE
1,84,Expensive,500,TRUE
197,10676,Others,600,FALSE
245,17188,Unhappy,700,FALSE
261,24661,Not Useful,500,TRUE
352,11546,Others,600,TRUE
297,23791,Unhappy,600,TRUE
185,17319,Not Useful,500,TRUE
17,683,Expensive,600,TRUE
101,9879,Expensive,700,TRUE
365,16052,Expensive,600,TRUE
63,2831,Expensive,600,FALSE
13,997,Not Useful,900,TRUE
231,22881,Expensive,600,TRUE
182,17436,Unhappy,500,FALSE
361,20369,Unhappy,800,TRUE
180,5566,Others,500,TRUE
294,24428,Unhappy,800,FALSE
296,29036,Expensive,800,FALSE
168,13430,Expensive,800,TRUE
168,5643,Expensive,800,TRUE
319,15071,Not Useful,500,TRUE
95,5794,Unhappy,800,FALSE
164,5682,Expensive,900,FALSE
120,8557,Expensive,600,TRUE
34,2415,Expensive,700,TRUE
180,13287,Unhappy,500,FALSE
233,12565,Expensive,700,TRUE
162,10563,Expensive,700,TRUE
67,4652,Unhappy,500,FALSE
218,21637,Expensive,500,TRUE
223,19958,Expensive,900,FALSE
239,10003,Expensive,700,TRUE
306,29337,Unhappy,900,TRUE
111,2947,Expensive,800,FALSE
194,8827,Expensive,600,TRUE
266,11092,Expensive,500,TRUE
139,4764,Unhappy,900,FALSE
79,5057,Others,600,TRUE
260,6349,Not Useful,700,TRUE
361,32181,Unhappy,800,TRUE
218,7101,Expensive,900,FALSE
120,8356,Not Useful,800,FALSE
298,17034,Not Useful,600,TRUE
76,7337,Unhappy,700,TRUE
50,3188,Expensive,700,TRUE
163,6547,Expensive,500,TRUE
234,7750,Expensive,700,FALSE
262,10557,Unhappy,900,FALSE
306,9311,Expensive,800,TRUE
257,9674,Expensive,600,TRUE
199,8409,Expensive,800,TRUE
115,2818,Unhappy,500,TRUE
211,14575,Not Useful,900,TRUE
340,10386,Expensive,900,FALSE
118,3789,Unhappy,700,TRUE
340,25146,Expensive,900,FALSE
300,20031,Expensive,600,TRUE
154,4304,Not Useful,600,TRUE
76,5841,Unhappy,900,FALSE
268,16226,Not Useful,600,TRUE
136,4912,Unhappy,700,TRUE
244,20416,Unhappy,500,TRUE
223,8401,Unhappy,600,TRUE
152,7252,Others,600,TRUE
220,19744,Not Useful,800,TRUE
170,5575,Not Useful,700,FALSE
88,7686,Expensive,700,TRUE
240,8979,Unhappy,900,TRUE
89,2881,Expensive,600,TRUE
346,19864,Expensive,900,FALSE
253,11929,Expensive,900,FALSE
139,13503,Not Useful,700,TRUE
60,4032,Expensive,600,TRUE
18,708,Expensive,900,TRUE
303,20857,Expensive,700,FALSE
344,30411,Others,500,TRUE
252,11663,Unhappy,800,TRUE
64,5024,Expensive,700,FALSE
182,6238,Others,500,TRUE
54,2117,Unhappy,800,FALSE
196,16343,Others,500,TRUE
127,3785,Unhappy,700,FALSE
35,2692,Unhappy,500,TRUE
302,26995,Unhappy,500,TRUE
81,2478,Not Useful,800,TRUE
252,5631,Others,500,FALSE
101,2891,Unhappy,600,TRUE
131,9709,Unhappy,900,FALSE
313,31182,Expensive,500,TRUE
202,14844,Expensive,800,TRUE
122,5221,Others,800,TRUE
247,17564,Expensive,900,FALSE
296,15060,Not Useful,600,TRUE
86,6592,Not Useful,500,TRUE
58,4916,Expensive,700,TRUE
307,7290,Expensive,600,TRUE
93,4486,Expensive,500,TRUE
71,5494,Unhappy,800,TRUE
56,3660,Expensive,500,FALSE
159,7857,Expensive,600,TRUE
221,12520,Expensive,600,TRUE
80,5470,Expensive,700,TRUE
248,20375,Expensive,700,FALSE
135,6336,Unhappy,600,TRUE
234,22235,Expensive,700,FALSE
184,4849,Expensive,900,FALSE
72,5939,Expensive,900,TRUE
115,7840,Not Useful,700,TRUE
139,4411,Not Useful,900,FALSE
295,5988,Unhappy,500,TRUE
50,4815,Expensive,900,TRUE
336,16504,Expensive,700,TRUE
355,8371,Expensive,700,TRUE
293,26268,Unhappy,600,TRUE
263,23298,Expensive,900,TRUE
341,19212,Not Useful,900,TRUE
134,7845,Unhappy,600,TRUE
40,1436,Unhappy,900,FALSE
157,10593,Unhappy,500,TRUE
178,7342,Expensive,700,TRUE
273,24231,Expensive,600,TRUE
274,16236,Unhappy,600,TRUE
146,8920,Expensive,900,FALSE
219,11639,Expensive,500,TRUE
138,6445,Expensive,800,TRUE
74,6762,Expensive,800,FALSE
6,527,Expensive,700,TRUE
50,4837,Expensive,700,FALSE
320,31307,Unhappy,700,TRUE
326,29424,Expensive,900,FALSE
67,1849,Expensive,500,TRUE
94,6321,Others,700,FALSE
47,2674,Expensive,800,TRUE
82,3604,Others,700,TRUE
215,19534,Expensive,900,TRUE
313,17578,Not Useful,900,TRUE
95,8293,Not Useful,500,FALSE
187,14174,Unhappy,800,TRUE
232,7661,Expensive,700,TRUE
282,5918,Expensive,500,TRUE
325,21290,Others,800,TRUE
54,4823,Not Useful,600,TRUE
9,581,Expensive,700,TRUE
44,2191,Not Useful,700,TRUE
60,1715,Not Useful,900,TRUE
49,3124,Not Useful,700,TRUE
251,15741,Not Useful,600,TRUE
330,17758,Not Useful,800,TRUE
210,8416,Expensive,800,TRUE
312,16367,Unhappy,500,TRUE
71,3445,Expensive,900,FALSE
197,10616,Unhappy,700,TRUE
97,2432,Expensive,800,TRUE
69,5153,Expensive,500,TRUE
298,24223,Unhappy,900,FALSE
132,8500,Expensive,700,TRUE
98,5527,Unhappy,600,TRUE
265,12143,Expensive,900,FALSE
156,5943,Expensive,500,TRUE
170,15110,Expensive,600,TRUE
310,11354,Unhappy,500,TRUE
141,5210,Expensive,500,TRUE
314,28012,Expensive,900,FALSE
74,2433,Expensive,800,TRUE
94,3954,Expensive,700,FALSE
149,5255,Expensive,900,FALSE
68,5807,Others,500,FALSE
130,12528,Expensive,900,FALSE
204,11229,Expensive,900,FALSE
220,9356,Not Useful,800,TRUE
146,9076,Unhappy,800,TRUE
183,11558,Expensive,800,TRUE
319,21942,Others,500,TRUE
148,4099,Unhappy,700,TRUE
314,17591,Expensive,900,FALSE
66,2689,Expensive,500,FALSE
355,24936,Not Useful,900,FALSE
150,12991,Expensive,800,TRUE
336,25031,Expensive,900,TRUE
151,7865,Expensive,900,FALSE
243,18592,Not Useful,800,TRUE
263,11673,Unhappy,800,TRUE
220,12531,Expensive,500,FALSE
185,14452,Unhappy,500,TRUE
301,16020,Expensive,900,FALSE
291,23458,Others,700,TRUE
315,29639,Unhappy,700,FALSE
349,27601,Unhappy,600,TRUE
166,11746,Expensive,600,TRUE
281,15409,Expensive,600,TRUE
269,19374,Expensive,700,FALSE
105,9526,Expensive,600,TRUE
74,3068,Others,800,FALSE
107,9006,Others,500,TRUE
296,17380,Expensive,500,FALSE
249,15877,Not Useful,700,FALSE
190,14358,Expensive,600,TRUE
272,11495,Expensive,700,FALSE
205,13824,Others,500,TRUE
214,11088,Unhappy,600,FALSE
365,29181,Unhappy,800,TRUE
61,2976,Expensive,900,TRUE
315,19653,Unhappy,800,TRUE
99,8459,Expensive,700,TRUE
180,5368,Unhappy,700,TRUE
304,12181,Not Useful,800,FALSE
81,1954,Expensive,800,FALSE
333,20740,Unhappy,600,FALSE
249,20972,Expensive,500,TRUE
343,24653,Expensive,600,FALSE
154,6299,Expensive,900,FALSE
54,1149,Expensive,900,FALSE
82,3561,Not Useful,800,TRUE
358,35644,Not Useful,700,FALSE
30,1889,Unhappy,600,TRUE
215,4356,Others,600,TRUE
177,4531,Expensive,800,TRUE
33,3295,Expensive,700,FALSE
220,7607,Expensive,800,FALSE
119,11497,Unhappy,600,FALSE
199,19332,Unhappy,800,FALSE
188,10549,Expensive,900,TRUE
171,4220,Unhappy,900,FALSE
306,25153,Expensive,600,TRUE
117,8945,Expensive,900,TRUE
275,15085,Others,900,FALSE
184,11696,Not Useful,700,TRUE
12,683,Expensive,600,TRUE
283,25332,Expensive,800,TRUE
11,464,Not Useful,600,TRUE
101,9056,Not Useful,600,TRUE
173,8136,Expensive,900,FALSE
1,60,Unhappy,700,FALSE
230,7093,Not Useful,900,FALSE
267,22007,Expensive,900,FALSE
307,29564,Others,700,FALSE
104,9191,Expensive,900,TRUE
199,16763,Expensive,500,FALSE
328,14145,Expensive,700,TRUE
363,33230,Not Useful,600,FALSE
215,4934,Unhappy,700,TRUE
146,7162,Not Useful,800,TRUE
60,5866,Expensive,900,FALSE
127,4754,Expensive,500,TRUE
117,6400,Expensive,700,TRUE
95,3851,Expensive,600,TRUE
271,25470,Unhappy,900,FALSE
281,12738,Expensive,800,TRUE
172,9935,Not Useful,600,TRUE
357,20643,Unhappy,600,TRUE
84,3830,Not Useful,900,TRUE
256,16735,Unhappy,800,TRUE
213,10970,Expensive,700,TRUE
159,3593,Others,500,TRUE
143,12304,Expensive,700,FALSE
31,1461,Expensive,700,TRUE
155,13982,Expensive,700,TRUE
129,8064,Unhappy,700,TRUE
262,16027,Expensive,600,TRUE
275,20279,Expensive,600,TRUE
220,5916,Unhappy,500,TRUE
257,13055,Unhappy,600,FALSE
87,4093,Unhappy,500,FALSE
45,1634,Not Useful,900,TRUE
197,17529,Others,500,FALSE
233,15270,Not Useful,900,FALSE
306,29385,Expensive,600,TRUE
338,27048,Not Useful,800,TRUE
270,9637,Not Useful,800,TRUE
218,21642,Others,700,TRUE
58,4747,Not Useful,500,TRUE
150,8438,Expensive,800,TRUE
126,3073,Not Useful,900,FALSE
211,14431,Others,900,FALSE
138,10035,Expensive,800,TRUE
285,22825,Expensive,500,FALSE
197,7142,Not Useful,700,TRUE
164,6177,Expensive,600,FALSE
313,13861,Not Useful,500,TRUE
215,13780,Expensive,500,TRUE
13,817,Not Useful,700,TRUE
31,2281,Unhappy,900,TRUE
230,18465,Unhappy,500,FALSE
176,14518,Others,600,TRUE
218,14360,Expensive,600,TRUE
298,12324,Unhappy,800,FALSE
41,1756,Unhappy,600,FALSE
106,4563,Unhappy,700,TRUE
329,9804,Expensive,900,TRUE
104,7970,Unhappy,500,TRUE
278,15284,Unhappy,800,TRUE
102,9805,Expensive,700,TRUE
285,14656,Expensive,900,FALSE
241,21505,Expensive,900,TRUE
211,19919,Unhappy,900,TRUE
123,2962,Expensive,800,FALSE
194,18286,Expensive,800,TRUE
237,20314,Unhappy,500,TRUE
65,6107,Not Useful,700,TRUE
211,16806,Expensive,700,TRUE
291,6776,Unhappy,700,TRUE
226,8870,Not Useful,900,TRUE
1,77,Expensive,500,FALSE
307,12341,Others,700,TRUE
288,15003,Expensive,500,FALSE
160,5576,Unhappy,900,TRUE
7,646,Not Useful,900,FALSE
174,6902,Unhappy,700,TRUE
57,4052,Unhappy,900,FALSE
217,17013,Unhappy,700,TRUE
323,28900,Unhappy,800,FALSE
133,5379,Expensive,800,TRUE
63,4691,Not Useful,500,TRUE
343,14903,Unhappy,900,FALSE
10,429,Expensive,700,TRUE
251,6273,Not Useful,700,TRUE
226,19422,Expensive,700,TRUE
354,33264,Unhappy,900,TRUE
234,20468,Unhappy,500,TRUE
85,2737,Unhappy,700,FALSE
25,1654,Unhappy,500,TRUE
120,11195,Expensive,900,FALSE
328,25512,Not Useful,600,TRUE
350,8083,Unhappy,600,FALSE
1,98,Not Useful,500,TRUE
312,22755,Expensive,800,TRUE
188,17374,Expensive,900,TRUE
352,12363,Expensive,700,TRUE
278,27687,Not Useful,600,TRUE
148,8673,Expensive,700,TRUE
141,12251,Unhappy,500,TRUE
227,15838,Others,600,TRUE
199,9379,Expensive,500,TRUE
283,17271,Unhappy,700,FALSE
3,213,Unhappy,600,TRUE
273,12382,Not Useful,500,TRUE
260,7560,Expensive,500,FALSE
24,1848,Not Useful,600,TRUE
44,3322,Others,800,FALSE
169,10406,Unhappy,600,TRUE
36,2068,Not Useful,700,TRUE
34,3050,Expensive,600,TRUE
202,15142,Not Useful,800,TRUE
291,10442,Expensive,800,TRUE
342,25928,Unhappy,600,FALSE
115,6774,Unhappy,900,FALSE
180,16591,Unhappy,700,TRUE
2,99,Unhappy,700,FALSE
163,12313,Expensive,900,TRUE
353,20846,Expensive,500,FALSE
111,3994,Expensive,900,TRUE
253,22929,Not Useful,900,FALSE
37,3349,Expensive,700,FALSE
39,1415,Unhappy,600,TRUE
133,11784,Expensive,900,TRUE
170,13581,Unhappy,900,TRUE
57,1910,Unhappy,900,FALSE
194,12824,Expensive,600,TRUE
126,10185,Others,500,TRUE
30,2382,Not Useful,700,TRUE
75,6458,Not Useful,600,TRUE
313,10876,Unhappy,900,FALSE
164,7211,Unhappy,500,TRUE
228,14906,Expensive,600,TRUE
252,15354,Others,800,FALSE
350,34392,Unhappy,900,FALSE
263,15845,Unhappy,900,FALSE
155,9854,Expensive,500,TRUE
19,1612,Unhappy,900,FALSE
139,11921,Unhappy,800,TRUE
338,16160,Expensive,600,TRUE
103,9459,Others,500,TRUE
89,3711,Expensive,700,FALSE
37,2453,Others,600,FALSE
18,375,Others,600,TRUE
266,18097,Expensive,700,TRUE
104,2993,Unhappy,600,TRUE
28,1127,Not Useful,900,FALSE
6,234,Expensive,500,TRUE
88,4233,Not Useful,600,TRUE
125,7465,Expensive,700,TRUE
20,1841,Unhappy,800,FALSE
327,27534,Not Useful,900,FALSE
30,1939,Unhappy,900,FALSE
348,32543,Unhappy,500,TRUE
73,4966,Not Useful,500,TRUE
29,2390,Expensive,700,FALSE
175,3924,Expensive,900,TRUE
326,27975,Unhappy,900,FALSE
262,6188,Not Useful,700,TRUE
267,14866,Expensive,700,FALSE
6,185,Expensive,800,FALSE
54,4206,Unhappy,600,FALSE
160,14740,Others,900,TRUE
23,668,Unhappy,800,TRUE
209,13880,Expensive,500,FALSE
133,6421,Unhappy,500,TRUE
29,962,Unhappy,700,FALSE
287,10233,Expensive,600,FALSE
358,17157,Expensive,700,FALSE
266,7291,Expensive,500,FALSE
141,9850,Unhappy,500,FALSE
251,10314,Not Useful,900,FALSE
109,8096,Unhappy,600,TRUE
147,11780,Not Useful,600,FALSE
76,1727,Not Useful,800,FALSE
35,3226,Unhappy,900,FALSE
22,789,Unhappy,900,FALSE
270,25501,Unhappy,600,FALSE
36,2631,Unhappy,800,TRUE
153,3200,Others,500,TRUE
241,7119,Expensive,900,TRUE
251,13490,Expensive,500,TRUE
341,16273,Not Useful,500,TRUE
277,23608,Unhappy,800,FALSE
81,8027,Expensive,800,TRUE
258,25233,Others,700,FALSE
40,867,Unhappy,800,TRUE
300,29483,Expensive,700,TRUE
265,6379,Unhappy,800,TRUE
203,6313,Unhappy,600,TRUE
64,2200,Unhappy,600,TRUE
141,4749,Unhappy,700,TRUE
59,4681,Unhappy,500,FALSE
220,14193,Expensive,500,TRUE
164,11922,Not Useful,800,TRUE
340,9514,Unhappy,600,TRUE
286,15020,Expensive,600,TRUE
94,5320,Expensive,500,TRUE
56,4527,Unhappy,600,TRUE
98,2020,Not Useful,600,FALSE
320,6620,Expensive,700,FALSE
38,1494,Expensive,800,FALSE
52,4357,Unhappy,800,TRUE
55,5127,Expensive,800,TRUE
200,17455,Unhappy,500,FALSE
213,16796,Expensive,600,TRUE
164,4757,Unhappy,600,TRUE
160,11664,Not Useful,800,FALSE
100,4540,Not Useful,500,TRUE
179,13719,Expensive,900,FALSE
308,11725,Unhappy,500,TRUE
29,2803,Unhappy,500,TRUE
104,7839,Expensive,900,FALSE
85,8041,Unhappy,900,FALSE
135,7640,Expensive,700,TRUE
147,13067,Expensive,700,FALSE
294,29380,Others,500,TRUE
357,31665,Others,500,TRUE
132,9156,Others,600,FALSE
125,3832,Unhappy,800,TRUE
88,7315,Expensive,900,FALSE
49,3104,Unhappy,900,FALSE
34,970,Unhappy,800,FALSE
362,17934,Expensive,500,TRUE
185,16824,Unhappy,800,TRUE
27,717,Not Useful,500,TRUE
64,3461,Unhappy,700,TRUE
43,2530,Unhappy,800,TRUE
346,33377,Not Useful,500,TRUE
102,9051,Others,500,TRUE
281,15492,Unhappy,700,TRUE
161,6727,Not Useful,700,FALSE
237,14246,Not Useful,900,FALSE
77,5224,Others,700,TRUE
124,12095,Expensive,900,TRUE
86,2456,Expensive,500,TRUE
254,19102,Expensive,900,TRUE
258,13123,Unhappy,800,TRUE
28,889,Expensive,500,FALSE
274,9160,Expensive,900,TRUE
110,6228,Unhappy,600,TRUE
336,26976,Expensive,800,TRUE
102,9336,Not Useful,900,FALSE
100,3533,Unhappy,600,TRUE
316,8391,Expensive,800,FALSE
132,10308,Unhappy,500,TRUE
285,13894,Others,600,TRUE
87,3594,Unhappy,600,TRUE
313,22692,Not Useful,700,FALSE
49,1981,Expensive,900,TRUE
51,3816,Not Useful,700,FALSE
281,26685,Not Useful,700,TRUE
80,4957,Unhappy,800,FALSE
104,9247,Expensive,700,TRUE
270,8211,Unhappy,500,FALSE
182,9416,Expensive,600,TRUE
281,6183,Unhappy,600,TRUE
275,8426,Expensive,500,TRUE
62,2540,Unhappy,500,FALSE
79,4934,Expensive,900,FALSE
52,2407,Expensive,700,TRUE
249,15980,Expensive,800,FALSE
279,18138,Expensive,600,TRUE
59,3285,Unhappy,700,FALSE
343,23872,Unhappy,500,TRUE
268,11895,Unhappy,700,TRUE
88,2818,Not Useful,800,TRUE
326,31704,Unhappy,500,TRUE
344,10771,Not Useful,800,TRUE
2,158,Unhappy,800,TRUE
204,10833,Not Useful,800,TRUE
58,5254,Expensive,500,TRUE
22,1585,Unhappy,500,TRUE
132,10289,Not Useful,700,FALSE
338,6890,Unhappy,700,TRUE
360,19437,Expensive,700,FALSE
254,9887,Expensive,900,FALSE
256,25598,Expensive,900,TRUE
66,4145,Unhappy,900,FALSE
116,5734,Expensive,700,TRUE
188,10251,Expensive,700,TRUE
316,25487,Unhappy,700,FALSE
140,10506,Expensive,800,TRUE
1,45,Not Useful,600,TRUE
288,17545,Unhappy,900,FALSE
243,22372,Expensive,700,TRUE
62,5232,Expensive,500,TRUE
361,27562,Others,800,FALSE
57,2197,Others,600,FALSE
162,8332,Unhappy,800,FALSE
71,4824,Expensive,800,TRUE
216,11551,Others,700,TRUE
133,5054,Unhappy,600,TRUE
279,18035,Not Useful,700,TRUE
99,7703,Expensive,500,TRUE
137,3686,Expensive,900,TRUE
185,3799,Unhappy,900,TRUE
106,8172,Unhappy,600,TRUE
73,2848,Expensive,800,TRUE
40,1336,Unhappy,700,TRUE
117,10963,Not Useful,600,TRUE
47,2681,Expensive,800,FALSE
135,7269,Expensive,900,TRUE
14,658,Not Useful,800,FALSE
263,18448,Expensive,700,TRUE
302,6652,Not Useful,900,FALSE
320,21100,Expensive,600,TRUE
344,9031,Expensive,800,FALSE
174,15763,Unhappy,700,TRUE
356,19099,Not Useful,700,FALSE
295,22632,Unhappy,800,TRUE
269,8058,Expensive,500,TRUE
76,7006,Unhappy,500,TRUE
68,1954,Others,500,TRUE
206,8206,Unhappy,500,TRUE
359,30307,Unhappy,700,FALSE
184,4015,Not Useful,900,FALSE
164,12847,Expensive,700,TRUE
252,18548,Not Useful,900,TRUE
318,20648,Unhappy,800,FALSE
267,22764,Expensive,900,FALSE
43,1177,Others,600,TRUE
270,15227,Expensive,600,TRUE
272,19528,Unhappy,500,TRUE
54,3853,Expensive,800,FALSE
18,507,Expensive,500,FALSE
19,653,Expensive,900,FALSE
17,711,Unhappy,900,FALSE
337,22285,Expensive,700,TRUE
219,10739,Unhappy,900,TRUE
80,3962,Unhappy,700,TRUE
336,32460,Unhappy,600,FALSE
142,8087,Others,800,FALSE
266,9376,Expensive,500,TRUE
244,13809,Not Useful,600,TRUE
222,10876,Expensive,700,TRUE
6,441,Not Useful,600,TRUE
276,11230,Not Useful,600,TRUE
19,882,Expensive,700,TRUE
110,10176,Others,700,FALSE
78,7554,Unhappy,600,TRUE
184,17758,Not Useful,900,FALSE
51,4814,Unhappy,500,TRUE
34,3146,Expensive,700,FALSE
139,13855,Not Useful,900,FALSE
261,9356,Others,600,FALSE
342,12008,Others,500,FALSE
224,8046,Not Useful,700,TRUE
357,12164,Unhappy,600,TRUE
165,14257,Expensive,600,FALSE
126,5437,Expensive,600,TRUE
143,10942,Not Useful,600,TRUE
303,12277,Others,600,FALSE
239,15320,Expensive,900,TRUE
181,16131,Unhappy,500,FALSE
55,1977,Unhappy,700,FALSE
198,5341,Others,600,TRUE
88,4488,Expensive,500,TRUE
71,4160,Expensive,800,TRUE
233,17656,Expensive,500,FALSE
263,6508,Others,900,FALSE
307,8725,Others,800,FALSE
119,7091,Unhappy,900,FALSE
182,4103,Not Useful,600,TRUE
151,4733,Unhappy,700,TRUE
206,11836,Not Useful,800,TRUE
203,9290,Expensive,700,FALSE
307,20342,Expensive,500,FALSE
12,906,Not Useful,500,TRUE
300,8528,Unhappy,800,FALSE
69,1957,Not Useful,800,TRUE
3,220,Unhappy,700,TRUE
343,28587,Expensive,500,TRUE
149,13255,Not Useful,800,FALSE
229,16724,Expensive,800,FALSE
185,8701,Not Useful,800,FALSE
228,7280,Unhappy,700,TRUE
62,4500,Expensive,500,TRUE
42,1131,Expensive,600,TRUE
259,6398,Others,700,FALSE
8,356,Others,600,TRUE
241,15024,Unhappy,500,TRUE
184,15343,Not Useful,900,FALSE
157,9581,Expensive,800,TRUE
49,1541,Expensive,500,FALSE
228,13771,Expensive,600,TRUE
23,688,Unhappy,600,TRUE
306,27346,Unhappy,800,FALSE
328,16273,Expensive,600,TRUE
4,140,Expensive,600,TRUE
222,9410,Not Useful,800,FALSE
48,2687,Not Useful,900,FALSE
267,22103,Not Useful,800,TRUE
299,22039,Others,700,FALSE
25,2155,Not Useful,800,FALSE
124,6598,Expensive,600,FALSE
301,24457,Unhappy,700,FALSE
64,3218,Expensive,600,TRUE
312,16918,Not Useful,900,TRUE
167,5540,Expensive,800,TRUE
228,10079,Expensive,600,TRUE
149,7643,Not Useful,600,TRUE
127,10302,Not Useful,800,FALSE
244,22512,Expensive,800,TRUE
255,13131,Unhappy,800,TRUE
215,15117,Expensive,600,TRUE
29,2541,Expensive,500,TRUE
336,27649,Unhappy,700,TRUE
303,7373,Unhappy,900,TRUE
127,3075,Not Useful,500,TRUE
301,20157,Not Useful,900,FALSE
19,1513,Expensive,700,TRUE
337,10888,Expensive,900,TRUE
155,5948,Unhappy,500,FALSE
309,28445,Not Useful,600,TRUE
365,29586,Others,500,TRUE
301,22291,Unhappy,900,TRUE
237,23172,Expensive,700,FALSE
252,11187,Expensive,800,TRUE
217,5442,Expensive,900,TRUE
279,23349,Others,700,TRUE
191,14222,Not Useful,800,TRUE
81,6605,Unhappy,800,TRUE
13,757,Expensive,800,TRUE
46,2229,Expensive,700,FALSE
126,5512,Expensive,700,TRUE
22,989,Unhappy,900,FALSE
319,7032,Expensive,500,TRUE
179,13487,Unhappy,500,TRUE
214,17310,Not Useful,900,FALSE
149,6812,Expensive,500,TRUE
74,6234,Not Useful,600,TRUE
308,26234,Expensive,800,TRUE
330,30117,Unhappy,700,FALSE
102,2944,Expensive,800,TRUE
4,215,Expensive,500,TRUE
267,11508,Not Useful,500,FALSE
85,7921,Unhappy,500,TRUE
327,13672,Not Useful,600,FALSE
10,262,Not Useful,800,TRUE
119,4830,Others,600,TRUE
115,4408,Expensive,900,FALSE
361,35952,Unhappy,600,TRUE
200,4924,Unhappy,500,TRUE
19,887,Expensive,800,TRUE
25,1384,Others,900,FALSE
